법정동코드	법정동명	폐지여부
4482525031	충청남도 태안군 태안읍 어은리	존재
4482525032	충청남도 태안군 태안읍 산후리	존재
4482525033	충청남도 태안군 태안읍 삭선리	존재
4482525300	충청남도 태안군 안면읍	존재
4482525321	충청남도 태안군 안면읍 승언리	존재
4482525322	충청남도 태안군 안면읍 정당리	존재
4482525323	충청남도 태안군 안면읍 창기리	존재
4482525324	충청남도 태안군 안면읍 중장리	존재
4482525325	충청남도 태안군 안면읍 신야리	존재
4482525326	충청남도 태안군 안면읍 황도리	존재
4482525327	충청남도 태안군 안면읍 죽도리	폐지
4482531000	충청남도 태안군 고남면	존재
4482531021	충청남도 태안군 고남면 장곡리	존재
4482531022	충청남도 태안군 고남면 누동리	존재
4482531023	충청남도 태안군 고남면 고남리	존재
4482532000	충청남도 태안군 남면	존재
4482532021	충청남도 태안군 남면 진산리	존재
4482532022	충청남도 태안군 남면 몽산리	존재
4482532023	충청남도 태안군 남면 신장리	존재
4482532024	충청남도 태안군 남면 달산리	존재
4482532025	충청남도 태안군 남면 양잠리	존재
4482532026	충청남도 태안군 남면 원청리	존재
4482532027	충청남도 태안군 남면 당암리	존재
4482532028	충청남도 태안군 남면 신온리	존재
4482532029	충청남도 태안군 남면 거아도리	존재
4482533000	충청남도 태안군 근흥면	존재
4482533021	충청남도 태안군 근흥면 두야리	존재
4482533022	충청남도 태안군 근흥면 수룡리	존재
4482533023	충청남도 태안군 근흥면 마금리	존재
4482533024	충청남도 태안군 근흥면 안기리	존재
4482533025	충청남도 태안군 근흥면 용신리	존재
4482533026	충청남도 태안군 근흥면 도황리	존재
4482533027	충청남도 태안군 근흥면 정죽리	존재
4482533028	충청남도 태안군 근흥면 신진도리	존재
4482533029	충청남도 태안군 근흥면 가의도리	존재
4482534000	충청남도 태안군 소원면	존재
4482534021	충청남도 태안군 소원면 시목리	존재
4482534022	충청남도 태안군 소원면 법산리	존재
4482534023	충청남도 태안군 소원면 신덕리	존재
4482534024	충청남도 태안군 소원면 영전리	존재
4482534025	충청남도 태안군 소원면 소근리	존재
4482534026	충청남도 태안군 소원면 의항리	존재
4482534027	충청남도 태안군 소원면 모항리	존재
4482534028	충청남도 태안군 소원면 파도리	존재
4482534029	충청남도 태안군 소원면 송현리	존재
4482535000	충청남도 태안군 원북면	존재
4482535021	충청남도 태안군 원북면 반계리	존재
4482535022	충청남도 태안군 원북면 이곡리	존재
4482535023	충청남도 태안군 원북면 황촌리	존재
4482535024	충청남도 태안군 원북면 방갈리	존재
4482535025	충청남도 태안군 원북면 신두리	존재
4482535026	충청남도 태안군 원북면 동해리	존재
4482535027	충청남도 태안군 원북면 대기리	존재
4482535028	충청남도 태안군 원북면 장대리	존재
4482535029	충청남도 태안군 원북면 청산리	존재
4482535030	충청남도 태안군 원북면 양산리	존재
4482535031	충청남도 태안군 원북면 마산리	존재
4482536000	충청남도 태안군 이원면	존재
4482536021	충청남도 태안군 이원면 내리	존재
4482536022	충청남도 태안군 이원면 관리	존재
4482536023	충청남도 태안군 이원면 당산리	존재
4482536024	충청남도 태안군 이원면 포지리	존재
4482536025	충청남도 태안군 이원면 사창리	존재
4483000000	충청남도 당진군	폐지
4483003000	충청남도 당진군 당진면	폐지
4483003001	충청남도 당진군 당진면 읍내리	폐지
4483003002	충청남도 당진군 당진면 채운리	폐지
4483003003	충청남도 당진군 당진면 우두리	폐지
4483003004	충청남도 당진군 당진면 원당리	폐지
4483003005	충청남도 당진군 당진면 시곡리	폐지
4483003006	충청남도 당진군 당진면 수청리	폐지
4483003007	충청남도 당진군 당진면 대덕리	폐지
4483003008	충청남도 당진군 당진면 행정리	폐지
4483003009	충청남도 당진군 당진면 용연리	폐지
4483003010	충청남도 당진군 당진면 사기소리	폐지
4483003011	충청남도 당진군 당진면 구룡리	폐지
4483003500	충청남도 당진군 합덕면	폐지
4483003501	충청남도 당진군 합덕면 운산리	폐지
4483003502	충청남도 당진군 합덕면 소소리	폐지
4483003503	충청남도 당진군 합덕면 석우리	폐지
4483003504	충청남도 당진군 합덕면 성동리	폐지
4483003505	충청남도 당진군 합덕면 대합덕리	폐지
4483003506	충청남도 당진군 합덕면 대전리	폐지
4483003507	충청남도 당진군 합덕면 신리	폐지
4483003508	충청남도 당진군 합덕면 신석리	폐지
4483003509	충청남도 당진군 합덕면 옥금리	폐지
4483003510	충청남도 당진군 합덕면 도리	폐지
4483003511	충청남도 당진군 합덕면 합덕리	폐지
4483003512	충청남도 당진군 합덕면 점원리	폐지
4483003513	충청남도 당진군 합덕면 신흥리	폐지
4483003514	충청남도 당진군 합덕면 도곡리	폐지
4483025000	충청남도 당진군 당진읍	폐지
4483025021	충청남도 당진군 당진읍 읍내리	폐지
4483025022	충청남도 당진군 당진읍 채운리	폐지
4483025023	충청남도 당진군 당진읍 우두리	폐지
4483025024	충청남도 당진군 당진읍 원당리	폐지
4483025025	충청남도 당진군 당진읍 시곡리	폐지
4483025026	충청남도 당진군 당진읍 수청리	폐지
4483025027	충청남도 당진군 당진읍 대덕리	폐지
4483025028	충청남도 당진군 당진읍 행정리	폐지
4483025029	충청남도 당진군 당진읍 용연리	폐지
4483025030	충청남도 당진군 당진읍 사기소리	폐지
4483025031	충청남도 당진군 당진읍 구룡리	폐지
4483025300	충청남도 당진군 합덕읍	폐지
4483025321	충청남도 당진군 합덕읍 운산리	폐지
4483025322	충청남도 당진군 합덕읍 도곡리	폐지
4483025323	충청남도 당진군 합덕읍 소소리	폐지
4483025324	충청남도 당진군 합덕읍 석우리	폐지
4483025325	충청남도 당진군 합덕읍 성동리	폐지
4483025326	충청남도 당진군 합덕읍 대합덕리	폐지
4483025327	충청남도 당진군 합덕읍 대전리	폐지
4483025328	충청남도 당진군 합덕읍 도리	폐지
4483025329	충청남도 당진군 합덕읍 신리	폐지
4483025330	충청남도 당진군 합덕읍 옥금리	폐지
4483025331	충청남도 당진군 합덕읍 합덕리	폐지
4483025332	충청남도 당진군 합덕읍 점원리	폐지
4483025333	충청남도 당진군 합덕읍 신흥리	폐지
4483025334	충청남도 당진군 합덕읍 신석리	폐지
4483025600	충청남도 당진군 송악읍	폐지
4483025621	충청남도 당진군 송악읍 기지시리	폐지
4483025622	충청남도 당진군 송악읍 가교리	폐지
4483025623	충청남도 당진군 송악읍 방계리	폐지
4483025624	충청남도 당진군 송악읍 본당리	폐지
4483025625	충청남도 당진군 송악읍 청금리	폐지
4483025626	충청남도 당진군 송악읍 봉교리	폐지
4483025627	충청남도 당진군 송악읍 광명리	폐지
4483025628	충청남도 당진군 송악읍 반촌리	폐지
4483025629	충청남도 당진군 송악읍 영천리	폐지
4483025630	충청남도 당진군 송악읍 금곡리	폐지
4483025631	충청남도 당진군 송악읍 전대리	폐지
4483025632	충청남도 당진군 송악읍 도원리	폐지
4483025633	충청남도 당진군 송악읍 복운리	폐지
4483025634	충청남도 당진군 송악읍 중흥리	폐지
4483025635	충청남도 당진군 송악읍 오곡리	폐지
4483025636	충청남도 당진군 송악읍 부곡리	폐지
4483025637	충청남도 당진군 송악읍 한진리	폐지
4483025638	충청남도 당진군 송악읍 고대리	폐지
4483025639	충청남도 당진군 송악읍 월곡리	폐지
4483025640	충청남도 당진군 송악읍 정곡리	폐지
4483025641	충청남도 당진군 송악읍 석포리	폐지
4483025642	충청남도 당진군 송악읍 가학리	폐지
4483031000	충청남도 당진군 고대면	폐지
4483031021	충청남도 당진군 고대면 용두리	폐지
4483031022	충청남도 당진군 고대면 슬항리	폐지
4483031023	충청남도 당진군 고대면 대촌리	폐지
4483031024	충청남도 당진군 고대면 장항리	폐지
4483031025	충청남도 당진군 고대면 성산리	폐지
4483031026	충청남도 당진군 고대면 당진포리	폐지
4483031027	충청남도 당진군 고대면 옥현리	폐지
4483031028	충청남도 당진군 고대면 항곡리	폐지
4483031029	충청남도 당진군 고대면 진관리	폐지
4483032000	충청남도 당진군 석문면	폐지
4483032021	충청남도 당진군 석문면 통정리	폐지
4483032022	충청남도 당진군 석문면 삼화리	폐지
4483032023	충청남도 당진군 석문면 삼봉리	폐지
4483032024	충청남도 당진군 석문면 장고항리	폐지
4483032025	충청남도 당진군 석문면 교로리	폐지
4483032026	충청남도 당진군 석문면 난지도리	폐지
4483032027	충청남도 당진군 석문면 초락도리	폐지
4483033000	충청남도 당진군 대호지면	폐지
4483033021	충청남도 당진군 대호지면 조금리	폐지
4483033022	충청남도 당진군 대호지면 사성리	폐지
4483033023	충청남도 당진군 대호지면 적서리	폐지
4483033024	충청남도 당진군 대호지면 도이리	폐지
4483033025	충청남도 당진군 대호지면 두산리	폐지
4483033026	충청남도 당진군 대호지면 장정리	폐지
4483033027	충청남도 당진군 대호지면 마중리	폐지
4483033028	충청남도 당진군 대호지면 송전리	폐지
4483033029	충청남도 당진군 대호지면 출포리	폐지
4483034000	충청남도 당진군 정미면	폐지
4483034001	충청남도 당진군 정미면 여미리	폐지
4483034021	충청남도 당진군 정미면 천의리	폐지
4483034022	충청남도 당진군 정미면 승산리	폐지
4483034023	충청남도 당진군 정미면 대조리	폐지
4483034024	충청남도 당진군 정미면 도산리	폐지
4483034025	충청남도 당진군 정미면 매방리	폐지
4483034026	충청남도 당진군 정미면 우산리	폐지
4483034027	충청남도 당진군 정미면 하성리	폐지
4483034028	충청남도 당진군 정미면 산성리	폐지
4483034029	충청남도 당진군 정미면 덕삼리	폐지
4483034030	충청남도 당진군 정미면 봉성리	폐지
4483034031	충청남도 당진군 정미면 수당리	폐지
4483034032	충청남도 당진군 정미면 사관리	폐지
4483034033	충청남도 당진군 정미면 대운산리	폐지
4483034034	충청남도 당진군 정미면 덕마리	폐지
4483034035	충청남도 당진군 정미면 신시리	폐지
4483034036	충청남도 당진군 정미면 모평리	폐지
4483034037	충청남도 당진군 정미면 봉생리	폐지
4483035000	충청남도 당진군 면천면	폐지
4483035021	충청남도 당진군 면천면 성상리	폐지
4483035022	충청남도 당진군 면천면 성하리	폐지
4483035023	충청남도 당진군 면천면 원동리	폐지
4483035024	충청남도 당진군 면천면 문봉리	폐지
4483035025	충청남도 당진군 면천면 자개리	폐지
4483035026	충청남도 당진군 면천면 율사리	폐지
4483035027	충청남도 당진군 면천면 대치리	폐지
4483035028	충청남도 당진군 면천면 삼웅리	폐지
4483035029	충청남도 당진군 면천면 송학리	폐지
4483035030	충청남도 당진군 면천면 죽동리	폐지
4483035031	충청남도 당진군 면천면 사기소리	폐지
4483036000	충청남도 당진군 순성면	폐지
